Date,LP_95,LP_92,LAD,LSD,LK,LIK,FUR_800,FUR_1500_High,FUR_1500_Low
2010-11-20,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-21,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-22,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-23,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-24,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-25,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-26,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-27,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-28,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-29,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-11-30,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-01,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-02,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-03,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-04,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-05,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-06,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-07,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-08,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-09,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-10,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-11,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-12,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-13,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-14,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-15,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-16,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-17,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-18,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-19,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-20,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-21,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-22,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-23,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-24,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-25,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-26,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-27,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-28,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-29,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-30,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2010-12-31,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-01,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-02,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-03,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-04,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-05,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-06,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-07,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-08,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-09,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-10,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-11,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-12,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-13,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-14,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-15,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-16,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-17,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-18,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-19,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-20,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-21,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-22,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-23,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-24,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-25,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-26,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-27,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-28,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-29,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-30,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-01-31,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-01,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-02,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-03,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-04,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-05,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-06,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-07,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-08,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-09,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-10,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-11,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-12,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-13,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-14,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-15,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-16,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-17,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-18,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-19,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-20,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-21,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-22,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-23,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-24,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-25,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-26,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-27,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-02-28,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-01,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-02,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-03,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-04,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-05,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-06,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-07,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-08,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-09,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-10,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-11,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-12,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-13,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-14,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-15,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-16,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-17,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-18,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-19,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-20,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-21,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-22,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-23,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-24,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-25,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-26,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-27,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-28,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-29,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-30,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-03-31,133.0,115.0,73.0,88.3,51.0,56.0,42.2,40.0,40.0
2011-04-01,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-02,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-03,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-04,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-05,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-06,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-07,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-08,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-09,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-10,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-11,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-12,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-13,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-14,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-15,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-16,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-17,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-18,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-19,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-20,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-21,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-22,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-23,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-24,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-25,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-26,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-27,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-28,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-29,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-04-30,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-01,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-02,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-03,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-04,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-05,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-06,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-07,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-08,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-09,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-10,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-11,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-12,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-13,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-14,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-15,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-16,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-17,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-18,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-19,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-20,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-21,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-22,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-23,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-24,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-25,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-26,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-27,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-28,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-29,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-30,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-05-31,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-01,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-02,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-03,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-04,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-05,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-06,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-07,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-08,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-09,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-10,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-11,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-12,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-13,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-14,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-15,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-16,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-17,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-18,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-19,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-20,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-21,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-22,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-23,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-24,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-25,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-26,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-27,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-28,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-29,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-06-30,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-01,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-02,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-03,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-04,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-05,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-06,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-07,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-08,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-09,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-10,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-11,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-12,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-13,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-14,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-15,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-16,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-17,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-18,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-19,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-20,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-21,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-22,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-23,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-24,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-25,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-26,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-27,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-28,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-29,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-30,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-07-31,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-01,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-02,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-03,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-04,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-05,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-06,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-07,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-08,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-09,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-10,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-11,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-12,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-13,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-14,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-15,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-16,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-17,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-18,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-19,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-20,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-21,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-22,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-23,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-24,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-25,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-26,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-27,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-28,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-29,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-30,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-08-31,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-01,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-02,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-03,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-04,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-05,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-06,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-07,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-08,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-09,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-10,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-11,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-12,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-13,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-14,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-15,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-16,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-17,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-18,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-19,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-20,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-21,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-22,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-23,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-24,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-25,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-26,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-27,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-28,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-29,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-09-30,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-10-01,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-10-02,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-10-03,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-10-04,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-10-05,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-10-06,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-10-07,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-10-08,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
2011-10-09,143.0,125.0,76.0,98.3,61.0,66.0,52.2,50.0,50.0
