Date,LP_95,LP_92,LAD,LSD,LK,LIK,FUR_800,FUR_1500_High,FUR_1500_Low,Crude_Oil_USD,Exchange Rate,GDP_USD_Billions,GDP_Growth_Pct,Inflation_Rate
2014-05-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.5403,82.53,6.38,3.18
2014-05-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.4841,82.53,6.38,3.18
2014-05-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3587,82.53,6.38,3.18
2014-05-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3587,82.53,6.38,3.18
2014-05-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3587,82.53,6.38,3.18
2014-05-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3608,82.53,6.38,3.18
2014-05-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3608,82.53,6.38,3.18
2014-05-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3608,82.53,6.38,3.18
2014-05-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3561,82.53,6.38,3.18
2014-05-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3515,82.53,6.38,3.18
2014-05-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3742,82.53,6.38,3.18
2014-05-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3732,82.53,6.38,3.18
2014-05-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3525,82.53,6.38,3.18
2014-05-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3525,82.53,6.38,3.18
2014-05-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3525,82.53,6.38,3.18
2014-05-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3717,82.53,6.38,3.18
2014-05-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.4152,82.53,6.38,3.18
2014-05-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.3865,82.53,6.38,3.18
2014-05-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.4359,82.53,6.38,3.18
2014-05-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.4631,82.53,6.38,3.18
2014-05-31,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,103.4,130.4631,82.53,6.38,3.18
2014-06-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.4631,82.53,6.38,3.18
2014-06-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.3863,82.53,6.38,3.18
2014-06-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.3526,82.53,6.38,3.18
2014-06-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.3518,82.53,6.38,3.18
2014-06-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.3164,82.53,6.38,3.18
2014-06-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2841,82.53,6.38,3.18
2014-06-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2841,82.53,6.38,3.18
2014-06-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2841,82.53,6.38,3.18
2014-06-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2566,82.53,6.38,3.18
2014-06-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2603,82.53,6.38,3.18
2014-06-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.26,82.53,6.38,3.18
2014-06-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.26,82.53,6.38,3.18
2014-06-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.253,82.53,6.38,3.18
2014-06-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.253,82.53,6.38,3.18
2014-06-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.253,82.53,6.38,3.18
2014-06-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2476,82.53,6.38,3.18
2014-06-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2355,82.53,6.38,3.18
2014-06-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2298,82.53,6.38,3.18
2014-06-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2381,82.53,6.38,3.18
2014-06-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2652,82.53,6.38,3.18
2014-06-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2652,82.53,6.38,3.18
2014-06-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2652,82.53,6.38,3.18
2014-06-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2927,82.53,6.38,3.18
2014-06-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2741,82.53,6.38,3.18
2014-06-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.2904,82.53,6.38,3.18
2014-06-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.3144,82.53,6.38,3.18
2014-06-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.3359,82.53,6.38,3.18
2014-06-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.3359,82.53,6.38,3.18
2014-06-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.3359,82.53,6.38,3.18
2014-06-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,106.07,130.3018,82.53,6.38,3.18
2014-07-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.3256,82.53,6.38,3.18
2014-07-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.301,82.53,6.38,3.18
2014-07-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2807,82.53,6.38,3.18
2014-07-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2691,82.53,6.38,3.18
2014-07-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2691,82.53,6.38,3.18
2014-07-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2691,82.53,6.38,3.18
2014-07-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2573,82.53,6.38,3.18
2014-07-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2561,82.53,6.38,3.18
2014-07-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2504,82.53,6.38,3.18
2014-07-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2207,82.53,6.38,3.18
2014-07-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2233,82.53,6.38,3.18
2014-07-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2233,82.53,6.38,3.18
2014-07-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2233,82.53,6.38,3.18
2014-07-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2,82.53,6.38,3.18
2014-07-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.1974,82.53,6.38,3.18
2014-07-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.18,82.53,6.38,3.18
2014-07-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.1865,82.53,6.38,3.18
2014-07-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2,82.53,6.38,3.18
2014-07-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2,82.53,6.38,3.18
2014-07-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2,82.53,6.38,3.18
2014-07-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.25,82.53,6.38,3.18
2014-07-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.287,82.53,6.38,3.18
2014-07-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2659,82.53,6.38,3.18
2014-07-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2598,82.53,6.38,3.18
2014-07-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2297,82.53,6.38,3.18
2014-07-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2297,82.53,6.38,3.18
2014-07-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2297,82.53,6.38,3.18
2014-07-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.227,82.53,6.38,3.18
2014-07-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.227,82.53,6.38,3.18
2014-07-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2086,82.53,6.38,3.18
2014-07-31,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,98.23,130.2102,82.53,6.38,3.18
2014-08-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2067,82.53,6.38,3.18
2014-08-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2067,82.53,6.38,3.18
2014-08-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2067,82.53,6.38,3.18
2014-08-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2303,82.53,6.38,3.18
2014-08-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2255,82.53,6.38,3.18
2014-08-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2104,82.53,6.38,3.18
2014-08-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1933,82.53,6.38,3.18
2014-08-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1862,82.53,6.38,3.18
2014-08-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1862,82.53,6.38,3.18
2014-08-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1862,82.53,6.38,3.18
2014-08-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1711,82.53,6.38,3.18
2014-08-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.16,82.53,6.38,3.18
2014-08-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.19,82.53,6.38,3.18
2014-08-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2306,82.53,6.38,3.18
2014-08-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1646,82.53,6.38,3.18
2014-08-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1646,82.53,6.38,3.18
2014-08-17,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1646,82.53,6.38,3.18
2014-08-18,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1609,82.53,6.38,3.18
2014-08-19,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1518,82.53,6.38,3.18
2014-08-20,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.13,82.53,6.38,3.18
2014-08-21,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2078,82.53,6.38,3.18
2014-08-22,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2014,82.53,6.38,3.18
2014-08-23,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2014,82.53,6.38,3.18
2014-08-24,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.2014,82.53,6.38,3.18
2014-08-25,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1763,82.53,6.38,3.18
2014-08-26,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1934,82.53,6.38,3.18
2014-08-27,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.184,82.53,6.38,3.18
2014-08-28,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.188,82.53,6.38,3.18
2014-08-29,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1962,82.53,6.38,3.18
2014-08-30,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1962,82.53,6.38,3.18
2014-08-31,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,97.86,130.1962,82.53,6.38,3.18
2014-09-01,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.2045,82.53,6.38,3.18
2014-09-02,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.1913,82.53,6.38,3.18
2014-09-03,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.205,82.53,6.38,3.18
2014-09-04,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.2037,82.53,6.38,3.18
2014-09-05,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.1987,82.53,6.38,3.18
2014-09-06,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.1987,82.53,6.38,3.18
2014-09-07,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.1987,82.53,6.38,3.18
2014-09-08,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.1987,82.53,6.38,3.18
2014-09-09,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.2,82.53,6.38,3.18
2014-09-10,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.2027,82.53,6.38,3.18
2014-09-11,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.23,82.53,6.38,3.18
2014-09-12,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.2717,82.53,6.38,3.18
2014-09-13,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.2717,82.53,6.38,3.18
2014-09-14,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.2717,82.53,6.38,3.18
2014-09-15,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.28,82.53,6.38,3.18
2014-09-16,170.0,162.0,121.0,145.0,106.0,115.0,92.2,90.0,90.0,91.17,130.28,82.53,6.38,3.18
2014-09-17,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.2759,82.53,6.38,3.18
2014-09-18,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.2813,82.53,6.38,3.18
2014-09-19,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.275,82.53,6.38,3.18
2014-09-20,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.275,82.53,6.38,3.18
2014-09-21,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.275,82.53,6.38,3.18
2014-09-22,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.28,82.53,6.38,3.18
2014-09-23,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.2712,82.53,6.38,3.18
2014-09-24,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.2855,82.53,6.38,3.18
2014-09-25,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.3067,82.53,6.38,3.18
2014-09-26,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.3071,82.53,6.38,3.18
2014-09-27,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.3071,82.53,6.38,3.18
2014-09-28,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.3071,82.53,6.38,3.18
2014-09-29,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.35,82.53,6.38,3.18
2014-09-30,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,91.17,130.3707,82.53,6.38,3.18
2014-10-01,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.43,82.53,6.38,3.18
2014-10-02,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.4982,82.53,6.38,3.18
2014-10-03,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.4946,82.53,6.38,3.18
2014-10-04,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.4946,82.53,6.38,3.18
2014-10-05,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.4946,82.53,6.38,3.18
2014-10-06,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.4946,82.53,6.38,3.18
2014-10-07,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.3529,82.53,6.38,3.18
2014-10-08,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.3529,82.53,6.38,3.18
2014-10-09,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.3127,82.53,6.38,3.18
2014-10-10,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.3461,82.53,6.38,3.18
2014-10-11,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.3461,82.53,6.38,3.18
2014-10-12,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.3461,82.53,6.38,3.18
2014-10-13,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.3815,82.53,6.38,3.18
2014-10-14,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.55,82.53,6.38,3.18
2014-10-15,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.55,82.53,6.38,3.18
2014-10-16,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.5659,82.53,6.38,3.18
2014-10-17,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.6,82.53,6.38,3.18
2014-10-18,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.6,82.53,6.38,3.18
2014-10-19,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.6,82.53,6.38,3.18
2014-10-20,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.6,82.53,6.38,3.18
2014-10-21,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.6348,82.53,6.38,3.18
2014-10-22,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.6348,82.53,6.38,3.18
2014-10-23,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.75,82.53,6.38,3.18
2014-10-24,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.7667,82.53,6.38,3.18
2014-10-25,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.7667,82.53,6.38,3.18
2014-10-26,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.7667,82.53,6.38,3.18
2014-10-27,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.8175,82.53,6.38,3.18
2014-10-28,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.83,82.53,6.38,3.18
2014-10-29,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.8155,82.53,6.38,3.18
2014-10-30,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.85,82.53,6.38,3.18
2014-10-31,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,80.53,130.8436,82.53,6.38,3.18
2014-11-01,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.8436,82.53,6.38,3.18
2014-11-02,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.8436,82.53,6.38,3.18
2014-11-03,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.8367,82.53,6.38,3.18
2014-11-04,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.85,82.53,6.38,3.18
2014-11-05,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.85,82.53,6.38,3.18
2014-11-06,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.85,82.53,6.38,3.18
2014-11-07,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.85,82.53,6.38,3.18
2014-11-08,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.85,82.53,6.38,3.18
2014-11-09,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.85,82.53,6.38,3.18
2014-11-10,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.8656,82.53,6.38,3.18
2014-11-11,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.874,82.53,6.38,3.18
2014-11-12,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.9,82.53,6.38,3.18
2014-11-13,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.8925,82.53,6.38,3.18
2014-11-14,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.95,82.53,6.38,3.18
2014-11-15,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.95,82.53,6.38,3.18
2014-11-16,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.95,82.53,6.38,3.18
2014-11-17,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.95,82.53,6.38,3.18
2014-11-18,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.9861,82.53,6.38,3.18
2014-11-19,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.9902,82.53,6.38,3.18
2014-11-20,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0,82.53,6.38,3.18
2014-11-21,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0,82.53,6.38,3.18
2014-11-22,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0,82.53,6.38,3.18
2014-11-23,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0,82.53,6.38,3.18
2014-11-24,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0,82.53,6.38,3.18
2014-11-25,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,130.9967,82.53,6.38,3.18
2014-11-26,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0,82.53,6.38,3.18
2014-11-27,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0136,82.53,6.38,3.18
2014-11-28,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0082,82.53,6.38,3.18
2014-11-29,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0082,82.53,6.38,3.18
2014-11-30,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,65.94,131.0082,82.53,6.38,3.18
2014-12-01,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,53.45,131.05,82.53,6.38,3.18
2014-12-02,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,53.45,131.05,82.53,6.38,3.18
2014-12-03,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,53.45,131.0,82.53,6.38,3.18
2014-12-04,165.0,157.0,118.0,140.0,86.0,115.0,92.2,90.0,90.0,53.45,131.0,82.53,6.38,3.18
2014-12-05,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.0182,82.53,6.38,3.18
2014-12-06,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.0182,82.53,6.38,3.18
2014-12-07,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.0182,82.53,6.38,3.18
2014-12-08,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.02,82.53,6.38,3.18
2014-12-09,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.0,82.53,6.38,3.18
2014-12-10,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.01,82.53,6.38,3.18
2014-12-11,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.0071,82.53,6.38,3.18
2014-12-12,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.0225,82.53,6.38,3.18
2014-12-13,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.0225,82.53,6.38,3.18
2014-12-14,158.0,150.0,111.0,133.0,81.0,110.0,92.2,90.0,90.0,53.45,131.0225,82.53,6.38,3.18
